Epoch 1/100 30/125 loss: 0.9097 time 2.72s
Epoch 1/100 31/125 loss: 0.9084 time 2.71s
Epoch 1/100 32/125 loss: 0.9087 time 2.71s
Epoch 1/100 33/125 loss: 0.9084 time 2.72s
Epoch 1/100 34/125 loss: 0.9088 time 2.72s
Epoch 1/100 35/125 loss: 0.9097 time 2.72s
Epoch 1/100 36/125 loss: 0.9094 time 2.71s
Epoch 1/100 37/125 loss: 0.9089 time 2.72s
Epoch 1/100 38/125 loss: 0.9094 time 2.72s
Epoch 1/100 39/125 loss: 0.9098 time 2.71s
Epoch 1/100 40/125 loss: 0.9090 time 2.72s
Epoch 1/100 41/125 loss: 0.9087 time 2.72s
Epoch 1/100 42/125 loss: 0.9089 time 2.71s
Epoch 1/100 43/125 loss: 0.9095 time 2.72s
Epoch 1/100 44/125 loss: 0.9098 time 2.71s
Epoch 1/100 45/125 loss: 0.9099 time 2.71s
Epoch 1/100 46/125 loss: 0.9099 time 2.71s
Epoch 1/100 47/125 loss: 0.9095 time 2.72s
Epoch 1/100 48/125 loss: 0.9097 time 2.72s
Epoch 1/100 49/125 loss: 0.9094 time 2.72s
Epoch 1/100 50/125 loss: 0.9095 time 18.24s
Epoch 1/100 51/125 loss: 0.9097 time 2.79s
Epoch 1/100 52/125 loss: 0.9099 time 2.78s
Epoch 1/100 53/125 loss: 0.9108 time 3.02s
Epoch 1/100 54/125 loss: 0.9103 time 2.78s
Epoch 1/100 55/125 loss: 0.9105 time 2.94s
Epoch 1/100 56/125 loss: 0.9092 time 2.70s
Epoch 1/100 57/125 loss: 0.9095 time 2.69s
Epoch 1/100 58/125 loss: 0.9093 time 2.70s
Epoch 1/100 59/125 loss: 0.9097 time 2.70s
Epoch 1/100 60/125 loss: 0.9095 time 2.71s
Epoch 1/100 61/125 loss: 0.9087 time 2.71s
Epoch 1/100 62/125 loss: 0.9081 time 2.71s
Epoch 1/100 63/125 loss: 0.9085 time 2.71s
Epoch 1/100 64/125 loss: 0.9088 time 2.71s
Epoch 1/100 65/125 loss: 0.9082 time 2.71s
Epoch 1/100 66/125 loss: 0.9075 time 2.71s
Epoch 1/100 67/125 loss: 0.9073 time 2.71s
Epoch 1/100 68/125 loss: 0.9075 time 2.72s
Epoch 1/100 69/125 loss: 0.9072 time 2.71s
Epoch 1/100 70/125 loss: 0.9076 time 2.72s
Epoch 1/100 71/125 loss: 0.9080 time 2.71s
Epoch 1/100 72/125 loss: 0.9080 time 2.71s
Epoch 1/100 73/125 loss: 0.9083 time 2.71s
Epoch 1/100 74/125 loss: 0.9087 time 2.71s
Epoch 1/100 75/125 loss: 0.9087 time 2.71s
Epoch 1/100 76/125 loss: 0.9086 time 2.71s
Epoch 1/100 77/125 loss: 0.9082 time 2.71s
Epoch 1/100 78/125 loss: 0.9079 time 2.71s
Epoch 1/100 79/125 loss: 0.9077 time 2.72s
Epoch 1/100 80/125 loss: 0.9082 time 2.71s
Epoch 1/100 81/125 loss: 0.9080 time 2.71s
Epoch 1/100 82/125 loss: 0.9084 time 2.71s
Epoch 1/100 83/125 loss: 0.9089 time 2.72s
Epoch 1/100 84/125 loss: 0.9091 time 2.71s
Epoch 1/100 85/125 loss: 0.9091 time 2.72s
Epoch 1/100 86/125 loss: 0.9088 time 2.72s
Epoch 1/100 87/125 loss: 0.9090 time 2.71s
Epoch 1/100 88/125 loss: 0.9084 time 2.72s
Epoch 1/100 89/125 loss: 0.9081 time 2.72s
Epoch 1/100 90/125 loss: 0.9084 time 2.72s
Epoch 1/100 91/125 loss: 0.9081 time 2.72s
Epoch 1/100 92/125 loss: 0.9076 time 2.73s
Epoch 1/100 93/125 loss: 0.9076 time 2.72s
Epoch 1/100 94/125 loss: 0.9081 time 2.71s
Epoch 1/100 95/125 loss: 0.9081 time 2.72s
Epoch 1/100 96/125 loss: 0.9079 time 2.72s
Epoch 1/100 97/125 loss: 0.9075 time 2.73s
Epoch 1/100 98/125 loss: 0.9074 time 2.74s
Epoch 1/100 99/125 loss: 0.9070 time 2.71s
Epoch 1/100 100/125 loss: 0.9068 time 2.71s
Epoch 1/100 101/125 loss: 0.9067 time 2.71s
Epoch 1/100 102/125 loss: 0.9070 time 2.71s
Epoch 1/100 103/125 loss: 0.9066 time 2.72s
Epoch 1/100 104/125 loss: 0.9068 time 2.73s
Epoch 1/100 105/125 loss: 0.9070 time 2.72s
Epoch 1/100 106/125 loss: 0.9068 time 2.72s
Epoch 1/100 107/125 loss: 0.9066 time 2.72s
Epoch 1/100 108/125 loss: 0.9062 time 2.72s
Epoch 1/100 109/125 loss: 0.9060 time 2.71s
Epoch 1/100 110/125 loss: 0.9063 time 2.71s
Epoch 1/100 111/125 loss: 0.9064 time 2.72s
Epoch 1/100 112/125 loss: 0.9067 time 2.71s
Epoch 1/100 113/125 loss: 0.9064 time 2.71s
Epoch 1/100 114/125 loss: 0.9061 time 2.71s
Epoch 1/100 115/125 loss: 0.9063 time 2.72s
Epoch 1/100 116/125 loss: 0.9066 time 2.71s
Epoch 1/100 117/125 loss: 0.9065 time 2.71s
Epoch 1/100 118/125 loss: 0.9063 time 2.71s
Epoch 1/100 119/125 loss: 0.9061 time 2.71s
Epoch 1/100 120/125 loss: 0.9059 time 2.72s
Epoch 1/100 121/125 loss: 0.9057 time 2.71s
Epoch 1/100 122/125 loss: 0.9054 time 2.71s
Epoch 1/100 123/125 loss: 0.9056 time 2.71s
Epoch 1/100 124/125 loss: 0.9053 time 2.71s
Final training  1/99 loss: 0.9053 time 368.43s
3 Sat Jul 15 17:07:58 2023 Epoch: 2
None of the inputs have requires_grad=True. Gradients will be None
invalid value encountered in divide
2 Sat Jul 15 17:07:58 2023 Epoch: 2
None of the inputs have requires_grad=True. Gradients will be None
invalid value encountered in divide
1 Sat Jul 15 17:07:58 2023 Epoch: 2
None of the inputs have requires_grad=True. Gradients will be None
invalid value encountered in divide
Val 1/100 0/63 , Dice_TC: 0.0021272465 , Dice_WT: 0.014701331 , Dice_ET: 0.0 , time 85.53s
Val 1/100 1/63 , Dice_TC: 0.001938517 , Dice_WT: 0.019495992 , Dice_ET: 0.0 , time 69.31s
Val 1/100 2/63 , Dice_TC: 0.003862118 , Dice_WT: 0.021705104 , Dice_ET: 0.0 , time 69.48s
Val 1/100 3/63 , Dice_TC: 0.0036250625 , Dice_WT: 0.021759989 , Dice_ET: 0.0 , time 69.59s
Val 1/100 4/63 , Dice_TC: 0.0035475888 , Dice_WT: 0.02072288 , Dice_ET: 0.0 , time 69.61s
Val 1/100 5/63 , Dice_TC: 0.0030796744 , Dice_WT: 0.019571375 , Dice_ET: 0.0 , time 69.74s
Val 1/100 6/63 , Dice_TC: 0.0028790657 , Dice_WT: 0.01992053 , Dice_ET: 0.0 , time 69.68s
Val 1/100 7/63 , Dice_TC: 0.0030765259 , Dice_WT: 0.019191014 , Dice_ET: 0.0 , time 69.64s
Val 1/100 8/63 , Dice_TC: 0.004219925 , Dice_WT: 0.019768082 , Dice_ET: 0.0 , time 69.65s
Val 1/100 9/63 , Dice_TC: 0.004250479 , Dice_WT: 0.019537164 , Dice_ET: 0.0 , time 69.81s
Val 1/100 10/63 , Dice_TC: 0.004708544 , Dice_WT: 0.01941785 , Dice_ET: 0.0 , time 69.41s
Val 1/100 11/63 , Dice_TC: 0.0045536924 , Dice_WT: 0.018469593 , Dice_ET: 0.0 , time 69.27s
Val 1/100 12/63 , Dice_TC: 0.004485957 , Dice_WT: 0.018793795 , Dice_ET: 0.0 , time 69.33s
Val 1/100 13/63 , Dice_TC: 0.0043086326 , Dice_WT: 0.019280026 , Dice_ET: 0.0 , time 69.31s
Val 1/100 14/63 , Dice_TC: 0.00422411 , Dice_WT: 0.019589568 , Dice_ET: 0.0 , time 69.31s
Val 1/100 15/63 , Dice_TC: 0.004026626 , Dice_WT: 0.019269824 , Dice_ET: 0.0 , time 69.33s
Val 1/100 16/63 , Dice_TC: 0.00393722 , Dice_WT: 0.018658169 , Dice_ET: 0.0 , time 69.36s
Val 1/100 17/63 , Dice_TC: 0.0038250205 , Dice_WT: 0.018703844 , Dice_ET: 0.0 , time 69.42s
Val 1/100 18/63 , Dice_TC: 0.0038663268 , Dice_WT: 0.018565046 , Dice_ET: 0.0 , time 69.46s
Val 1/100 19/63 , Dice_TC: 0.0037578715 , Dice_WT: 0.018389678 , Dice_ET: 0.0 , time 69.50s
Val 1/100 20/63 , Dice_TC: 0.0037303998 , Dice_WT: 0.018456908 , Dice_ET: 0.0 , time 69.46s
Val 1/100 21/63 , Dice_TC: 0.003693673 , Dice_WT: 0.018313516 , Dice_ET: 0.0 , time 69.41s
Val 1/100 22/63 , Dice_TC: 0.0036164045 , Dice_WT: 0.018356007 , Dice_ET: 0.0 , time 69.37s
Val 1/100 23/63 , Dice_TC: 0.0036149132 , Dice_WT: 0.018524492 , Dice_ET: 0.0 , time 69.50s
Val 1/100 24/63 , Dice_TC: 0.0035290243 , Dice_WT: 0.018566556 , Dice_ET: 0.0 , time 69.46s
Val 1/100 25/63 , Dice_TC: 0.0034778402 , Dice_WT: 0.01852378 , Dice_ET: 0.0 , time 69.40s
Val 1/100 26/63 , Dice_TC: 0.0034397126 , Dice_WT: 0.01826138 , Dice_ET: 0.0 , time 69.35s
Val 1/100 27/63 , Dice_TC: 0.0034265632 , Dice_WT: 0.017975349 , Dice_ET: 0.0 , time 69.38s
Val 1/100 28/63 , Dice_TC: 0.0034062054 , Dice_WT: 0.01766579 , Dice_ET: 0.0 , time 69.32s
Val 1/100 29/63 , Dice_TC: 0.0034583872 , Dice_WT: 0.017798895 , Dice_ET: 0.0 , time 69.30s
Val 1/100 30/63 , Dice_TC: 0.0035640076 , Dice_WT: 0.017877396 , Dice_ET: 0.0 , time 69.37s
Val 1/100 31/63 , Dice_TC: 0.0034903693 , Dice_WT: 0.017745228 , Dice_ET: 0.0 , time 69.37s
Val 1/100 32/63 , Dice_TC: 0.0034385202 , Dice_WT: 0.017534584 , Dice_ET: 0.0 , time 69.39s
Val 1/100 33/63 , Dice_TC: 0.0034217522 , Dice_WT: 0.017364616 , Dice_ET: 0.0 , time 69.44s
Val 1/100 34/63 , Dice_TC: 0.0036200385 , Dice_WT: 0.017344551 , Dice_ET: 0.0 , time 69.32s
Val 1/100 35/63 , Dice_TC: 0.003565363 , Dice_WT: 0.017382318 , Dice_ET: 0.0 , time 69.37s
Val 1/100 36/63 , Dice_TC: 0.003571062 , Dice_WT: 0.017315138 , Dice_ET: 0.0 , time 69.36s
Val 1/100 37/63 , Dice_TC: 0.0035228475 , Dice_WT: 0.017120056 , Dice_ET: 0.0 , time 69.45s
Val 1/100 38/63 , Dice_TC: 0.0034540675 , Dice_WT: 0.017058624 , Dice_ET: 0.0 , time 69.49s
Val 1/100 39/63 , Dice_TC: 0.0034215348 , Dice_WT: 0.017165817 , Dice_ET: 0.0 , time 69.54s
Val 1/100 40/63 , Dice_TC: 0.0033752893 , Dice_WT: 0.017058607 , Dice_ET: 0.0 , time 69.45s
Val 1/100 41/63 , Dice_TC: 0.003357346 , Dice_WT: 0.016841486 , Dice_ET: 0.0 , time 69.51s
Val 1/100 42/63 , Dice_TC: 0.0033836542 , Dice_WT: 0.016986167 , Dice_ET: 0.0 , time 69.49s
Val 1/100 43/63 , Dice_TC: 0.0033574486 , Dice_WT: 0.016914 , Dice_ET: 0.0 , time 69.50s
Val 1/100 44/63 , Dice_TC: 0.0033716084 , Dice_WT: 0.016941337 , Dice_ET: 0.0 , time 69.56s
Val 1/100 45/63 , Dice_TC: 0.0033560602 , Dice_WT: 0.016814357 , Dice_ET: 0.0 , time 69.50s
Val 1/100 46/63 , Dice_TC: 0.0033171114 , Dice_WT: 0.01672333 , Dice_ET: 0.0 , time 69.60s
Val 1/100 47/63 , Dice_TC: 0.003278274 , Dice_WT: 0.016580876 , Dice_ET: 0.0 , time 69.45s
Val 1/100 48/63 , Dice_TC: 0.0032133614 , Dice_WT: 0.016414521 , Dice_ET: 0.0 , time 69.49s
Val 1/100 49/63 , Dice_TC: 0.0032197083 , Dice_WT: 0.016424833 , Dice_ET: 0.0 , time 69.53s
Val 1/100 50/63 , Dice_TC: 0.0031904415 , Dice_WT: 0.016295182 , Dice_ET: 0.0 , time 69.50s
Val 1/100 51/63 , Dice_TC: 0.0032262132 , Dice_WT: 0.016252918 , Dice_ET: 0.0 , time 69.39s
